topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_075-w0005,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.10830164044101,,-0.9567476876809905,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 13, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567476876809905, ""queue_wait_ms"": 18.48784536822734, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_079-w0005,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.11541732438673,,-0.9566890995578087,"{""arrived_attestations"": 36, ""attempted_attestations"": 36, ""correlated_suppressed"": 21, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566890995578087, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_081-w0005,veh_081,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.12107769119649,,-0.9565376656799197,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565376656799197, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_083-w0005,veh_083,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.11931396028258,,-0.9449773103624635,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9449773103624635, ""queue_wait_ms"": 20.52106099947082, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_086-w0005,veh_086,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.12734654787748,,-0.956530462522857,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956530462522857, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_087-w0005,veh_087,position_offset,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,89.12741732438673,,-0.9567258037761623,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567258037761623, ""queue_wait_ms"": 22.36430780703813, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_090-w0005,veh_090,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,89.13676725556145,,-0.9565196018850656,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565196018850656, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_091-w0005,veh_091,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.13307769119649,,-0.9567192900331706,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567192900331706, ""queue_wait_ms"": 24.798134500272795, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_095-w0005,veh_095,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.14897640075013,,-0.956553559255342,"{""arrived_attestations"": 21, ""attempted_attestations"": 21, ""correlated_suppressed"": 6, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956553559255342, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_097-w0005,veh_097,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.15480426238383,,-0.9564985202528306,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9564985202528306, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_099-w0005,veh_099,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.14507769119649,,-0.9567054290341602,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567054290341602, ""queue_wait_ms"": 29.774026559636013, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_011-w0006,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,94.02328894001303,,-0.890564751593331,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.890564751593331, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0006,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.02005625603095,,-0.9065541959733648,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065541959733648, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_026-w0006,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,90.0,,95.0243720695055,,-0.9061191297302594,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9061191297302594, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_027-w0006,veh_027,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.02313943623344,,-0.9065513107462196,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065513107462196, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_031-w0006,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.03441305480165,,-0.9065407549911556,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065407549911556, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_042-w0006,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.03352599464509,,-0.9061105662656098,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9061105662656098, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_043-w0006,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.03513943623344,,-0.9065400745423768,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065400745423768, ""queue_wait_ms"": 3.6509539529276935, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_047-w0006,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.04321728695498,,-0.9065325048740658,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065325048740658, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_058-w0006,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.04552599464509,,-0.9060993309580708,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9060993309580708, ""queue_wait_ms"": 0.10973759357568724, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_059-w0006,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.04641305480165,,-0.9065295088259236,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065295088259236, ""queue_wait_ms"": 14.800601876828523, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_063-w0006,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.05758413076246,,-0.9065190299638844,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065190299638844, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_070-w0006,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.05521728695498,,-0.6085807979289731,"{""arrived_attestations"": 1, ""attempted_attestations"": 1, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.6085807979289731, ""queue_wait_ms"": 0.8297132596197798, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_074-w0006,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.05752599464509,,-0.9060880850228157,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9060880850228157, ""queue_wait_ms"": 4.522527794307507, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_075-w0006,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.05841305480165,,-0.9065182520365682,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065182520365682, ""queue_wait_ms"": 18.118735990711343, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_079-w0006,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.06721728695499,,-0.9065099863182996,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065099863182996, ""queue_wait_ms"": 12.33316081322755, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_081-w0006,veh_081,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.06952599464509,,-0.906076828438213,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.906076828438213, ""queue_wait_ms"": 12.814795028063486, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_086-w0006,veh_086,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.06958413076246,,-0.9060767738777462,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9060767738777462, ""queue_wait_ms"": 9.240943256600076, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_087-w0006,veh_087,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,90.0,,95.07041305480165,,-0.6096925010824089,"{""arrived_attestations"": 1, ""attempted_attestations"": 1, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.6096925010824089, ""queue_wait_ms"": 29.275383519120624, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_090-w0006,veh_090,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,90.0,,95.07921728695499,,-0.906067729745916,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.906067729745916, ""queue_wait_ms"": 18.30784706494626, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_091-w0006,veh_091,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.08152599464509,,-0.9064965405608298,"{""arrived_attestations"": 7, ""attempted_attestations"": 7, ""correlated_suppressed"": 1, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9064965405608298, ""queue_wait_ms"": 40.815921890228424, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_095-w0006,veh_095,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.08158413076247,,-0.9064964858998992,"{""arrived_attestations"": 18, ""attempted_attestations"": 18, ""correlated_suppressed"": 12, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9064964858998992, ""queue_wait_ms"": 20.00528601203655, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_097-w0006,veh_097,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.08241305480165,,-0.9060647278639377,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9060647278639377, ""queue_wait_ms"": 16.77389368688864, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_099-w0006,veh_099,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.09121728695499,,-0.8261938440325911,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8261938440325911, ""queue_wait_ms"": 45.616147198458634, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_003-w0000,veh_003,speed_offset,1,1,1,revoked,evidence_qualified,2.0,14.124143026149358,14.124143026149358,14.125143026149358,0.5507630988319618,"{""arrived_attestations"": 52, ""attempted_attestations"": 52, ""correlated_suppressed"": 39, ""dropped_attestations"": 0, ""independent_roots"": 9, ""opposing_strength"": 0.20598515059010836, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.7567482494220702}"
urban_roundabout,100,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_007-w0000,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,4.0,,14.133664661070588,,-0.9446382671773479,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9446382671773479, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_010-w0000,veh_010,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,4.0,,14.138625217393244,,-0.9446341680826358,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9446341680826358, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_019-w0000,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,6.0,,14.141795282244845,,-0.9342502196475755,"{""arrived_attestations"": 36, ""attempted_attestations"": 36, ""correlated_suppressed"": 27, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9342502196475755, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
